"","0","0 | 1","108000","108000 | 1","0 | 2","0 | 3","108000 | 2","108000 | 3"
"xylA",1514.68,1541.91,1095.82,963.646,1364.35,1339.16,1152.72,1021.61
"xylF",1639.72,1598.76,454.326,477.597,2093.72,1428.72,431.729,535.717
"xylG",562.305,447.057,256.187,236.788,568.398,472.381,263.835,242.661
"xylH",607.627,594.636,411.391,321.196,744.292,541.39,362.346,367.72
"xylR",623.215,492.89,317.937,217.676,588.01,498.384,253.887,256.766
"bax",5226.22,5735.52,3868.43,6375.6,5611.41,6350.83,3695.26,6771.27
"malS",234.04,201.045,257.709,229.668,245.717,181.28,179.665,253.52
"avtA",4080.99,3958.22,3878.26,3522.11,4148.22,3980.46,3871.13,3634.19
"ysaA",372.914,347.179,497.657,343.068,324.759,315.846,455.346,367.221
"plaR",1865.62,1599.6,2573.33,1534.17,1646.4,1508.46,2425.1,1584.33
"yiaK",438.809,530.769,257.75,293.096,680.01,592.734,259.888,316.457
"yiaL",116.484,108.35,60.4835,58.7551,135.256,108.421,67.8751,60.717
"yiaM",64.4817,51.2049,42.4969,41.0868,69.7356,56.7649,40.2217,37.6963
"yiaN",144.959,168.523,168.129,153.474,179.064,190.674,190.587,143.11
"yiaO",365.192,299.063,131.481,131.136,485.43,342.068,109.727,106.089
"lyxK",275.353,244.92,131.298,123.658,298.376,253.338,117.846,123.66
"sgbH",433.008,453.911,432.744,421.552,449.051,461.988,467.645,360.795
"sgbU",467.927,338.846,280.746,191.457,448.005,341.498,228.222,210.141
"sgbE",347.304,317.894,327.141,250.763,345.368,311.914,271.931,248.048
"yiaT",352.773,320.817,354.957,297.661,350.493,349.111,388.045,317.998
"yiaU",496,541.634,1050.81,584.803,543.141,535.292,832.846,595.369
"yiaV",133.233,134.464,142.694,124.288,139.883,149.705,149.382,142.532
"yiaW",85.9237,55.9041,46.6087,51.8261,57.1353,55.9498,48.6059,45.5633
"aldB",2198.56,1934.54,2051.67,1942.91,1949.62,1844.87,2556.9,2159.55
"yiaY",104.346,100.721,94.0124,103.004,101.932,110.471,113.082,89.385
"selB",2129.43,2077.6,2343.78,1994.75,2099.67,1767.13,2105.72,1957.48
"selA",3673.1,3590.72,4644.37,3790.33,3744.92,3483.1,4452.89,3654.71
"yibF",4700.54,4454.94,2080.11,2455.16,4212.22,3986.49,2385.77,2689.86
"yibA",769.419,842.003,701.544,948.846,806.283,827.108,643.452,1141.63
"yibJ",163.559,105.521,117.326,216.017,140.846,121.175,83.4082,277.761
"yibG",59.905,68.2882,78.7452,121.429,56.44,71.8097,49.8623,172.971
"yibH",643.203,643.912,409.17,446.098,506.793,564.152,436.43,436.575
"mtlD",5514.64,5644.11,4481.78,3728.5,6090.91,5912.04,4886.55,4188.53
"mtlR",4122.22,3951.32,3164.54,2526.21,4341.72,4035.81,3181.22,2722.55
"yibL",5334.6,5619.1,6106.49,5436.4,5874.57,6034.8,6182.45,5270.7
"lldP",4361.73,5285.45,766.781,1335.31,9074.82,7528.85,837.306,1657.99
"lldR",5244.34,5793.29,1068.12,1347.93,8965.41,7766.47,1029.11,1639.04
"lldD",8705.9,7749.62,1359.84,1677.01,11480.3,11214.6,1388.1,1916.83
"trmL",1427.85,1031.52,3203.86,2117.77,1136.99,1080.5,3258.07,1842.71
"cysE",5036.52,4110.14,3300.53,2985.71,4881.08,4088.57,3120.15,3142.1
"gpsA",13120.2,11982.6,11681.8,9755.51,13334.1,12172.9,11663.2,9562.77
"secB",17747.4,16195,14972.2,12862.5,17693.2,15564.9,15117.9,12598
"grxC",13979.4,13628,13624.6,11639.4,14278.8,14110.3,13972.1,11771.5
"yibN",9471.81,9841.89,10455.6,9083.73,10841.2,9880.67,10175.7,8390.85
"gpmM",4486.28,4765.11,5905.22,4624.72,4878.72,4814.9,5466.09,4764.47
"envC",572.175,544.662,778.398,530.609,627.583,507.88,577.894,492.548
"yibQ",1782.82,1423.72,2228.33,1763.7,1738.6,1452.95,2040.73,1626.72
"tdh",12284.9,12928.6,12563.4,11090.6,13525.2,13264.4,13107.7,11385.3
"kbl",7720.82,7266.47,8080.95,7022.85,8430.22,7505.4,8037.94,6859.53
"htrL",2329.3,2229.39,1843.64,1588.89,2421.85,2421.69,1623.82,1450.47
"rfaD",9288.67,9474.97,11984.2,9641.56,9840.51,9433.4,11347.5,9227.1
"waaF",6468.2,6651.78,7147.59,6186.02,6798.03,6391.15,6829.66,5976.3
"waaC",3997.2,3930.01,4266.3,3968.54,4016.63,3689.93,4020.61,3691.44
"waaL",5282.17,4980.21,5460.65,5658.44,5017.79,4969.43,5546.44,5191.9
"waaU",2603.33,2432.89,725.531,1011.67,2532.14,2404.81,729.978,1092.34
"waaZ",1971.71,2072.29,544.52,805.381,2063.02,2025.2,459.739,869.721
"waaY",1920.63,2504.41,745.82,940.603,2302.52,2129.18,682.597,955.054
"waaJ",2641.53,2635.45,833.053,1158.45,2635.59,2530.47,679.76,1148.76
"waaO",2962.17,3479.62,1232.22,1428.32,3326.62,3027.41,1152.91,1482.19
"waaB",2044.56,1964.64,664.927,849.654,2105.21,1994.28,584.721,932.466
"waaS",2252.44,2072.25,833.034,1007.1,2130.13,2206.06,717.971,1058.97
"waaP",1926.24,1831.52,817.599,903.853,1923.72,1813.33,684.82,1008.95
"waaG",3314.83,3019.91,1541.75,1530.1,3217.08,2909.96,1427.22,1632.12
"waaQ",3523.48,3246,1716.43,1692.47,3487.06,3322.15,1877.25,1829.1
"waaA",1824.92,1434.45,1835.51,1763.42,1600.1,1596.22,1851.25,1633.93
"coaD",697.659,774.087,1246.3,995.317,770.332,652.258,1087.85,930.128
"mutM",1702.24,1883.17,1180.63,1516.81,1703.41,1855.9,921.984,1420.4
"rpmG",18761.1,15475.4,17002.9,17281.9,16585.5,17054.7,17125.2,16704.5
"rpmB",21146,21275.8,23759.8,22417.5,21321.8,20917.6,23685.9,22157.1
"yicR",736.121,677.975,791.644,616.313,805.609,694.194,598.809,592.925
"dfp",7226.23,7320.38,6786.78,6190.31,7654.48,6662.58,6481.12,5558.34
"dut",7394.15,7080.1,10143.9,7362.07,7881.08,6840.41,9441.87,6591.4
"slmA",4698.36,4108.95,6724.56,4690.72,4727.05,4305.09,6557.88,4059.57
"pyrE",258.325,289.665,1608.31,1218.51,291.948,249.975,1155.64,1050.38
"rph",1410.84,1676.81,5151.54,3154.39,1800.86,1504.11,4359.52,2487.37
"yicC",4502.81,5139.57,7451.55,5771.7,5031.58,4872.33,6873.38,5657.05
"dinD",636.915,631.089,800.399,616.248,691.095,575.684,631.846,611.432
"yicG",2069.27,2040.98,2252.15,1372.09,1866.2,1967.75,1933.95,1247.35
"ligB",231.341,197.826,179.375,154.722,221.691,201.127,163.14,152.638
"gmk",6540.06,6928.17,11006.2,6812.07,6824.69,6698,10598.8,6242
"rpoZ",10627,10239.6,12158.5,9588.6,10847.4,10155.3,11567.5,8945.73
"spoT",5334.33,4963.8,5856.9,4359.05,5445.14,4446.49,5354.88,4241.84
"recG",759.208,694.805,952.396,742.831,689.471,578.238,831.45,720.62
"gltS",971.254,998.471,1453.92,1067.89,1193.13,978.939,1315.28,993.317
"xanP",321.971,274.62,474.445,217.309,285.346,237.542,410.855,244.799
"yicH",2224.94,2138.52,1035.42,1315.56,2277.72,2234.37,1102.32,1348.26
"yicI",212.396,184.748,193.595,150.673,218.951,188.08,152.147,147.379
"yicJ",270.028,269.874,230.3,246.096,280.377,262.596,291.5,216.346
"setC",102.807,83.3796,80.534,85.7597,89.6091,76.3947,66.1812,61.0365
"yicL",1320.14,1479.28,1809.6,1422.28,1537.36,1281.04,1766.3,1357.84
"nlpA",941.697,991.403,603.589,640.65,966.522,952.759,463.991,682.303
"nepI",171.693,184.221,274.243,189.543,158.895,139.312,204.271,182.501
"yicN",645.92,635.071,773.368,590.013,723.818,665.619,708.517,544.505
"adeQ",92.443,78.5703,71.5374,78.8115,97.8129,77.7675,75.8701,105.453
"adeD",1028.75,1081.38,945.915,1293.87,1268.72,1029.39,991.475,1231.46
"uhpT",194.004,3077.38,943.971,18490.9,182.249,4144.86,767.988,18903.4
"uhpC",509.286,502.784,345.551,390.298,508.517,441.39,295.543,378.678
"uhpB",356.633,342.387,248.212,224.869,374.943,317.753,226.942,270.265
"uhpA",2755.32,2130.28,1965.91,1539.06,2333.41,2235.1,1992.18,1580.97
"ilvN",1288.6,1002.35,304.281,410.18,1458.49,1101.56,323.971,595.498
"ivbL",13716,11608,6830.22,8339.75,12653,12247.8,7263.46,8921.84
"emrD",2713.41,2795.4,3735.4,3088.26,2548.17,2134.42,3527.01,2685.07
"yidF",541.828,712.497,385.192,1020.87,567.551,821.853,360.965,1202.81
"yidG",618.721,474.721,567.984,510.691,473.914,478.751,529.207,508.569
"yidH",874.905,860.897,1084.21,822.41,766.198,715.45,1039.21,904.46
"yidI",312.434,332.69,321.288,535.971,318.026,341.797,254.223,634.575
"yidJ",166.557,163.596,206.589,154.245,191.215,169.847,200.346,174.346
"yidK",148.094,103.889,138.536,114.123,135.742,125.896,128.297,120.711
"yidL",187.24,239.723,218.558,395.187,227.172,212.885,178.772,456.971
"glvB",174.34,175.555,233.788,170.195,196.197,188.639,259.502,188.805
"glvC",54.2698,46.0793,41.8602,44.7108,44.325,42.1618,40.0333,46.5077
"yidP",204.363,181.27,224.797,163.714,192.127,190.532,171.421,166.706
"yidE",1247.01,1186.9,846.763,1147.65,1373.42,1273.05,843.251,1182.34
"ibpB",5241.29,4704.62,665.21,4848.37,4008.94,4578.34,693.221,5262.78
"ibpA",10558,9602.22,2378.91,7853.31,9876.13,10741.7,2458.32,8778.22
"yidR",1144.75,1380.6,2239.23,1423.72,1471.72,1293.22,2028.26,1384.35
"cbrA",261.629,5002.85,300.471,2709.27,239.671,4858.73,198.753,2306.87
"dgoT",134.224,153.962,133.092,132.125,150.438,132.804,108.79,138.14
"dgoK",464.596,456.515,434.497,412.748,542.785,470.622,405.835,405.405
"yidX",337.68,328.774,268.467,295.355,333.46,319.016,200.557,290.471
"yidA",3079.79,3253.22,4834.64,3821.27,3581.46,3408.88,4503.9,3360.47
"yidB",2623.57,2595.67,3505.27,2465.95,2558.64,2543.62,3520.65,2571.67
"gyrB",6953.18,7039.06,9006.22,7462.26,7260.08,7056.18,8621.88,7193.74
"recF",1944.65,1725.73,1676.62,1326.96,1711.3,1405.53,1496.07,1425.7
"dnaN",6664.64,6023.47,6117.36,4838.31,5822.64,5603.7,6506.02,4946.98
"dnaA",4641.05,4005.17,5043.1,3165.49,4256.45,3827.47,5390.5,3397.04
"rpmH",15146.9,14611,15269.3,14275.8,15029.2,13957.7,14885,13599.7
"rnpA",12138.9,10972.4,11353.5,11052.1,11359.7,10567.8,10456.7,10136.4
"yidC",8090.49,7365.78,6385.95,6950.95,8055.85,7285.24,5856.49,6920.36
"mnmE",2665.32,2452.74,4422.78,3203.61,2314.68,2296.27,4326.47,3153.68
"tnaC",16138.1,12865.8,8387.01,10101,13817.4,12315.2,9650.15,9552.35
"tnaA",32564.4,32022.8,23001.2,24568.8,31520.6,30780.6,25128,24876.5
"tnaB",14204.7,13542.9,9378.1,8668.45,14593.1,12387.9,9875.11,8891.17
"mdtL",650.438,547.888,442.343,404.013,648.602,546.05,360.472,454.395
"yidZ",941.875,1029.42,1249.35,887.137,995.944,815.954,1062.89,781.28
"yieE",2805.04,3113.21,4401.54,2956.69,3172.65,3241.35,4419.72,3208.52
"yieF",2253.23,2113.76,3234.85,2246.74,2251.44,2438.27,3420,2255.22
"adeP",801.612,676.944,1862.38,1361.16,703.295,635.523,1666.1,1319.2
"yieH",693.844,756.971,1026.62,707.453,764.32,805.32,918.243,688.503
"cbrB",267.002,10780.5,404.71,7110.61,276.721,9268.75,292.822,6412.2
"cbrC",627.316,9121.14,869.64,6037.92,692.007,8862.6,786.964,5491.7
"yieK",230.062,261.086,231.379,193.536,248.105,256.247,185.594,234.966
"yieL",191.635,186.729,276.682,200.411,200.134,192.666,262.841,181.284
"bglH",97.0161,80.3238,102.869,85.7217,84.6446,78.2202,103.436,89.9706
"bglB",95.9725,90.414,91.9197,82.68,104.869,81.8897,88.3055,73.8149
"bglF",319.184,207.596,271.188,206.471,228.508,209.384,231.444,236.096
"bglG",81.9444,95.0574,62.2044,65.7248,88.1689,82.9058,68.3677,64.9592
"phoU",1516.63,2014.91,2272.29,2118.59,1822.2,2014.7,2614.42,2291.29
"pstB",4483.58,4930.27,6094.41,5295.42,3707.3,4952.13,6563.93,5689.61
"pstA",1060.34,1306.49,1728.32,1563.47,1027.03,1151.48,1895.85,1763.82
"pstS",1983.38,3074.54,6199.07,5274.15,2116.51,2812.36,6405.21,5556.35
"glmS",5291.6,4469.33,5246.85,5473.99,4675.72,5157.11,5244.12,5074.12
"glmU",7470.09,7578.68,9045.99,8182.37,7639.7,7486.3,8914.41,7264.55
"atpC",9328.96,8156.35,7400.13,7495.28,9474.42,8151.03,7490.26,7468.75
"atpD",17817.7,16710.9,15304.2,15504.2,18095.6,17156.6,15939.1,15912.4
"atpG",21251.6,21053.7,20271.5,19904.6,22072.2,21216.1,20436.3,19639.7
"atpA",22402.1,22380,21722.8,21379,23620.2,23422.2,22297.4,21223.6
"atpH",21068.1,20950.8,21440.4,20017.5,22121.1,20939.4,21281.5,20530
"atpF",21037.9,23128.3,22358,22218.2,23487.5,22715.4,23517,21744.2
"atpE",21938.8,22238.7,22323.6,21865.7,23207.9,22095.8,21155.5,21667.6
"atpB",17249.9,18631.3,17648.2,17326.5,19071.2,17457.8,17202.6,16761.7
"atpI",9822.35,10509.4,10958.4,9117.97,11122.7,9921.5,9946.96,8675.96
"rsmG",1289.28,1277.44,2456.78,1512.39,1231.17,1078.1,1913.18,1481.32
"mnmG",2405.76,2185.89,3129.79,2381.9,2201.28,2022.98,2973.32,2345.31
"mioC",6845.94,6593.43,8642.54,6589.18,6702.36,6218.15,8290.3,5890.2
"asnC",1083.35,599.908,765.096,716.037,711.773,782.773,796.09,736.019
"asnA",2305.64,2345.17,1841.92,2234.25,2669.68,2476.43,1542.6,2024.74
"viaA",1821.37,1754.64,1513.52,1356.86,1820.6,1647.63,1593.13,1412.79
"ravA",3505.98,3002.29,2363.32,2051.79,3034.27,3064.94,2391.25,2256.56
"kup",1153.87,1154.46,725.554,811.421,1109.94,1095.95,746.705,837.55
"rbsD",9863.13,7724.64,9359.94,9311.23,9591.14,9661.02,9350.04,8941.47
"rbsA",1143.27,1397.37,2018.86,2668.35,1490.44,1368.52,1688.47,2353.12
"rbsC",1252.31,1129.87,1416.31,1978.48,1330.61,1196.85,1247.05,1916.43
"rbsB",14404.6,14468.1,13635,13578.7,14942.3,14883.2,14884.1,14096.8
"rbsK",4190.1,4019.46,4540.65,4385.62,4906.93,4255.25,4731.85,4448.48
"rbsR",912.096,908.311,1356.19,1254.36,1079.95,931.111,1328.1,1104.15
"hsrA",544.846,546.596,899.828,541.248,564.894,542.174,682.596,543.252
"yieP",3220.28,3404.72,5224.88,2922.1,3645.44,3640.55,5129.68,2772.16
"maoP",6914.12,5693.16,11524.8,8907.42,5754.83,5467.65,10621.3,8100.99
"ilvL",10186.2,7592.56,4226.6,5171.32,10637.2,9435.08,5148.85,5624.04
"ilvM",663.598,478.724,359.983,288.396,751.111,528.783,276.915,316.043
"ilvE",3880.29,3086.78,1905.39,1843.89,3625.62,3490.6,1962.22,2093.32
"ilvD",1706.11,1905.72,1095.13,1062.06,2202.1,1972.05,871.205,1117.57
"ilvA",1230.37,1174.22,634.596,729.051,1343.6,1258.09,621.41,791.252
"ilvY",759.846,794.807,1609.1,926.364,853.346,698.38,1273.63,854.363
"ilvC",1318.03,1177.57,673.574,902.98,1306.8,1263.39,548.029,1058.74
"ppiC",3933.72,4087.29,7443.66,5074.58,4059.91,3912.84,6837.41,4463.54
"yifN",768.582,833.386,950.237,727.089,814.664,777.724,803.863,753.046
"rep",1310.89,1357.39,2131.72,1541.88,1388.66,1162.6,1913.22,1439.42
"gpp",2415.16,2484.92,2266.9,2317.36,2664.43,2443.61,2118.71,2247.89
"rhlB",8419.35,7758.84,7090.63,6902.32,8371.06,7874.05,6822.25,6453.37
"trxA",12992,13900.7,13987.5,13018.8,13818.6,13626.7,14261.5,12393.6
"rhoL",16294.1,16168,17327.8,15199.4,16153.2,16252.1,17679.3,14902.7
"rho",11308,10478.9,11672.2,10289.4,11057.7,10502.8,11780.7,10434.2
"rfe",4198.19,4327.69,2864.49,3475.83,4625.13,4242.97,2723.21,3415.12
"wzzE",3293.71,4164.1,2406.04,4262.98,3615.79,3895.73,2242.53,4141.38
"wecB",3626.31,4356.99,3353.39,5507.58,3771.22,4259.78,2938.35,5803.72
"wecC",4102.84,4944.13,3607.44,5820.87,4457.19,4925.4,3527.09,6163.6
"rffG",3321.23,4184.96,2814.82,4867.35,3786.1,4211.22,2805.3,5215.6
"rffH",2810.97,3095,2223.55,3710.52,2890.85,3058.4,2220.97,3852.64
"rffC",2660.29,2980.66,2127.55,3576.77,2772.01,2762.97,2074.22,3931.76
"wecE",2604.25,3161.66,2255.88,3820.57,2673.95,2994.85,2276.64,4004.35
"wzxE",925.683,875.678,570.73,1081.03,914.528,904.56,564.706,1240
"wzyE",1825.38,1793.27,1149.85,1907.92,1854.1,1761.11,1122.01,2027.25
"rffM",1033.63,1171.87,885.563,1238.47,1139.45,1046.29,807.853,1308.37
"yifK",2073.73,1847.63,1776.12,1693.58,2197.22,2004.76,1535.75,1803.55
"aslB",431.369,467.132,564.993,495.312,432.953,488.492,519.721,458.316
"aslA",185.326,183.02,153.846,170.846,167.393,162.132,143.269,166.423
"glmZ",14799.5,15822.9,15817.8,17764.4,14067.5,17012,15896.7,17543.3
"hemY",5807.75,5376.8,3881.1,4106.17,5852.74,6044.1,4054.59,4278.57
"hemX",6784.4,6610.28,5459.89,5277.2,6978.37,6727.16,5549.29,5348.33
"hemD",7569.35,7551.29,5768.05,5787.85,7819.8,7168.22,6247.15,5587.22
"hemC",6475.76,6975.96,6175.47,5564.76,7318.8,6840.9,5917.29,5465.46
"cyaA",3443.55,3794.93,6139.41,4090,3587.21,3470.02,5761.21,3758.48
"cyaY",3221.68,2703.64,3458.2,3184.67,2891.47,2777.47,3602.44,3191
"yzcX",227.697,210.287,243.789,175.792,249.89,170.994,171.119,181.312
"yigA",6102.6,6058.88,5343.34,5921.13,6490.8,6106.34,5205.84,6185.87
"xerC",5518.83,5216.21,4061.84,4845.74,5362.22,5478.17,4167.25,5178.65
"yigB",2765.24,3034.32,2723.97,2835.73,2959.74,2680.65,2426.26,2896.21
"uvrD",3159.12,2611.28,2618.13,2187.78,3104.48,2808.25,2652.94,2278.23
"corA",6355.09,5406.13,3765.08,2881.22,6874.91,5968.56,4220.51,3231.62
"yigF",226.555,205.197,131.768,243.085,215.954,157.553,74.2221,317.721
"yigG",110.24,109.096,80.4709,312.096,107.221,111.471,78.3185,396.438
"rarD",1043.01,865.728,819.303,813.423,883.161,833.765,758.971,742.971
"yigI",3218.74,2997.51,3890.53,2369.64,3279.58,3207.25,3890.35,2455.3
"pldA",2198.51,2673.18,3049.05,4165.87,2529.45,2564.6,2859.35,4186.32
"recQ",2558.74,2457.69,4090.01,2942.09,2530.98,2385.76,3752.05,2713.41
"rhtB",321.51,312.25,324.166,253.361,330.21,285.407,217.518,277.789
"pldB",3731.35,3702.28,5524.46,3946.55,3698.69,3853.55,5318.15,3726.22
"yigL",1389.93,1159.76,2317.81,1654.09,1235.08,1253.05,2265.59,1526.16
"bioP",218.066,211.458,251.078,226.889,225.964,197.587,195.317,212.525
"metE",1027.54,920.8,889.305,701.233,1119.51,950.372,838.128,723.969
"udp",7689.48,7204.31,6221.39,6322.39,7694.6,7499.67,5870.31,6942.37
"rmuC",2429.32,2015.02,1274.99,1683.92,2591.53,2387.74,1298.88,1764.64
"ubiE",8777.72,8874.43,8957.36,8365.84,9389.05,8899.87,9063.76,8280.37
"ubiJ",4999.3,4631.4,4492.72,4486.93,5330.18,4840.19,4523.07,4477.37
"ubiB",2754.96,3069.28,2866.83,3016.47,3447.89,3091.21,2788.67,3002.1
"tatA",8535.05,9278.91,9231.73,8545.35,9090.08,9430.77,8891.08,8070.99
"tatB",8328.95,8374.25,8851.85,8273.67,8750.34,8431.99,8236.86,7837.3
"tatC",3565.17,3348.3,4002.05,4262.44,3841.61,3725.13,3993.36,3805.64
"rfaH",814.874,691.12,1279.12,931.394,689.047,644.739,1038.56,920.886
"ubiD",5389.35,5236.78,5683.1,5083.24,6231.72,5397.47,5710.27,4893.6
"fre",5995.87,6796.37,8225.58,6786.22,6946.8,6697.26,7948.97,6050.81
"fadA",2085.79,2435.75,783.921,989.631,2865.8,2923.04,934.144,1279.17
"fadB",7137.4,10572.1,3752.1,4590.08,10182.6,11810.7,4516.74,5418.51
"pepQ",8572.85,8047.93,7110.95,6326.92,8970.59,8388.53,7377.45,6447.96
"yigZ",3984.15,4007.96,3438.89,2949.14,4126.99,4035.75,3618.14,3049.28
"trkH",2415.23,2513.5,1716.28,1747.68,2885.22,2536.85,1658.99,1872.18
"hemG",4109.17,4716.83,3659.47,3162.55,4949.22,4738.03,3620.19,3104.63
"mobB",921.971,1074.3,1109.95,881.54,1101.22,1001.79,976.896,966.127
"mobA",1096.05,1246.18,1343.71,1071.25,1287.77,1128.22,1265.54,995.613
"yihD",4483.71,5626.27,3481.26,3911.22,5685.69,5775.17,3546.18,3715.95
"srkA",3032.22,4023.47,2771.85,4010.92,3439.35,4220.22,2613.35,3746.42
"dsbA",5562.74,7410.76,5306.58,9942.48,5832.6,6969.48,5471.58,10058.3
"yihF",163.331,148.159,125.516,188.952,140.853,156.715,102.798,184.896
"yihG",504.64,526.971,320.596,409.971,480.038,397.319,300.055,369.918
"polA",5798.5,6137.85,5631.5,5260.61,6449.97,5991.9,5243.56,5138.31
"spf",804.025,558.983,2433.28,1729.91,750.846,642.346,2982.09,1798.59
"yihA",3556.34,3872.85,5982.12,4723.55,3875.01,4097.59,5734.49,4252.79
"csrC",13592.8,13322.1,19777,16651.2,12273.8,15072,20171,16743.5
"yihI",3916.65,3856.02,5483.96,4584.08,3909.11,4027.32,5211.94,4289.36
"hemN",3980.93,3916.78,6029.87,4616.47,4106.2,3981.21,5736.44,4276.77
"glnG",586.02,599.971,2463.73,830.114,743.058,588.848,2893.18,1386.54
"glnL",3073.31,2223.33,7905.65,3255.51,2836.44,2811.27,10387.1,4961.15
"bipA",5536.15,5374.78,9553.68,9344.43,5339,5442.52,8632.67,8020.09
"yihL",348.635,435.227,533.069,559.449,528.515,482.556,497.511,548.004
"yihM",607.918,606.248,626.859,638.164,797.432,643.151,506.121,684.283
"yihN",311.596,322.721,197.365,255.409,414.124,378.603,171.661,268.346
"ompL",109.375,65.2943,86.0835,57.781,83.8862,56.1583,71.6577,62.204
"yihO",142.65,133.539,129.191,135.364,136.596,139.235,135.707,121.696
"yihP",176.648,121.361,116.86,82.5251,145.027,127.95,85.3361,116.302
"yihQ",229.313,194.183,155.636,151.955,183.606,198.804,177.972,147.982
"yihR",207.7,157.454,128.471,125.219,173.795,158.046,122.207,138.42
"yihS",549.922,418.523,245.316,195.951,526.708,408.51,203.977,260.474
"yihT",410.294,442.971,174.9,186.266,498.285,414.96,170.468,204.507
"yihU",412.009,365.6,219.733,207.964,469.315,385.757,220.336,248.549
"yihV",285.131,345.201,321.106,275.34,371.732,320.846,308.721,259.824
"csqR",2809.73,2853.06,3165.79,2670.1,3162.31,2770.8,2895.54,2578.02
"yihX",4197.35,4527.04,2892.26,2671.82,5115.3,4333.41,2844.98,2955.99
"dtd",7061.41,6900.43,4844.88,4415.26,7344.82,6816.62,4881.85,4887.85
"fabY",5725.67,6046.07,4299.54,3698.25,6335.53,5980.75,4151.21,4030.68
"yiiE",171.65,135.133,99.2332,105.972,163.384,134.907,108.911,104.687
"yiiF",622.726,550.365,399.17,345.276,670.344,538.365,309.692,367.382
"fdhE",6314.88,5894.07,6362.19,5203.09,6407.82,5788.17,5934.46,5326.4
"fdoI",7763.63,7199.74,7191.39,6416,7520.57,7778.09,7375.76,6635.95
"fdoH",7743.96,7884.85,8603.74,7162.07,8075.04,8274.33,9099.97,7549.55
"fdoG",8936.47,8023.52,9959.99,7867.6,8405.38,8288.53,10390.1,8308.58
"fdhD",1355.89,1476.11,1671.55,1336.4,1366.72,1347.32,1631.6,1371.87
"frvR",140.917,159.649,147.331,177.282,149.136,139.336,161.193,157.044
"frvX",276.235,379.954,322.128,371.272,294.034,360.877,255.444,388.535
"frvB",230.493,237.458,234.271,230.644,231.169,272.583,291.583,216.83
"frvA",112.223,108.274,92.9979,78.9478,95.9239,96.1953,80.0528,82.1294
"rhaD",325.748,194.908,162.902,168.119,248.103,222.567,161.036,169.61
"rhaA",203.277,210.024,232.781,189.911,217.559,205.443,211.958,225.574
"rhaB",113.346,94.0247,85.8768,79.9709,96.4705,74.8884,82.6313,82.8966
"rhaS",102.604,48.0297,58.5756,47.4613,62.2587,49.5977,52.3628,57.8858
"rhaR",255.517,255.732,237.584,324.035,250.542,253.821,223.717,358.564
"sodA",22218.2,22778.8,23892,23220.4,21808.5,22598.8,23462.7,22940.8
"kdgT",362.946,355.224,395.963,325.991,345.256,312.388,302.602,338.971
"yiiM",1926.86,1612.07,2097.02,1754.48,1609.09,1589.02,1921.98,1869.28
"cpxA",5252.22,5410.12,4479.35,4818.56,5436.63,5795.85,5107.9,4755.6
"cpxR",8405,9445.28,8243.57,7829.35,8923.93,9205.14,8313.85,7971.11
"fieF",3700.02,4081.7,4661.73,3563.58,4007.98,3697.46,4250.24,3318.32
"pfkA",7239.4,7504.34,6552.72,6041.53,7249.84,7197.99,6931.6,6211.19
"sbp",200.649,237.069,356.438,276.793,254.324,234.225,363.596,282.325
"cdh",2006.71,2444.62,2024.95,1838.68,2749.72,2232.79,1570.3,1845.09
"tpiA",11335.1,12235.5,10521.4,11413.6,11923.1,12249.9,10900.1,11053.2
