"","1770","1770 | 1","1770 | 2","3570","3570 | 1","3570 | 2","0","0 | 1","0 | 2","270","270 | 1","270 | 2","570","570 | 1","570 | 2","870","870 | 1","870 | 2","1170","1170 | 1","1170 | 2","1470","1470 | 1","1470 | 2","1770 | 3","1770 | 4","1770 | 5","2070","2070 | 1","2070 | 2","2370","2370 | 1","2370 | 2","2670","2670 | 1","2670 | 2","2970","2970 | 1","2970 | 2","3270","3270 | 1","3270 | 2","3570 | 3","3570 | 4","3570 | 5"
"elaA",11.10018314,10.84876927,11.19203167,11.63342301,11.65945894,11.96620758,10.92472848,11.82510713,10.82539803,11.47028973,11.3257777,11.83082834,10.98294919,11.02457826,10.65281868,10.83382635,10.51616404,11.11926489,10.37819479,10.84976847,11.36872293,10.58831112,11.20134328,10.59588659,11.16106107,10.72302944,11.0509133,10.53595584,10.93473024,10.5711371,10.69970832,10.58629014,9.772261115,9.818710281,10.08477634,10.80545865,10.60442164,9.909095504,10.5425294,10.07980102,10.36218589,10.08743929,11.23581805,11.80606126,11.37713312
"rbn",10.28374309,10.19725692,9.684047418,9.482025286,9.815512604,10.24568837,9.384179738,9.548618301,9.153486113,9.171731892,8.846094148,9.692344611,9.058801546,9.741807563,8.689067937,9.505073346,9.292460235,9.739478188,9.53784764,9.207498808,10.45055583,9.794022209,10.62856333,10.34425319,9.609938888,8.953439618,9.634593298,9.457808217,10.48543442,11.24975572,9.397378681,10.23238072,9.139009843,9.859402002,9.332621277,9.732968653,10.02617859,10.03817179,10.6973644,10.55819273,9.947016493,10.37355249,10.32911641,10.17350231,10.26663874
"elaD",8.686514917,8.843192677,9.143987246,9.396028096,9.169395412,9.044929773,9.382263653,8.490370958,9.123916131,8.971666898,8.935977342,8.807167596,9.127856284,8.210226842,9.369992469,9.567569468,9.412460002,9.4356017,9.110273177,8.111706484,8.61083469,9.233211391,8.910253064,8.491784716,9.024407782,9.259399024,9.057589317,9.152153327,9.00846883,7.740788206,8.380387705,8.475721395,8.902952973,9.638178823,9.703591719,8.910846476,8.698741013,8.861431159,9.01676779,8.348341055,8.797281177,8.72617762,9.203592448,9.206417455,9.286614359
"yfbK",8.284661698,8.620185308,8.574276055,8.005599414,8.138865586,8.919921141,8.391573516,8.306446404,8.650412636,8.375828704,8.419858715,8.590069799,8.981242384,8.376170012,8.431831947,8.553338492,8.758512785,7.909932848,8.628526534,8.463548983,8.386655528,8.26567837,9.332953893,8.142607606,8.336048788,8.547323919,8.437051442,8.51487885,8.668444309,7.614492872,8.176753337,8.729843755,8.096142454,8.614038695,8.789920891,8.357120485,8.384672991,8.766944545,8.555573377,8.541291458,8.257159447,8.754395689,8.763159507,7.929716553,8.416560101
"yfbL",8.532539331,8.714521636,8.74844567,8.823956689,8.818851941,9.05212396,9.61544931,9.524842375,9.689302009,9.122911229,8.890682311,9.130868354,10.18645443,9.357475771,9.953716555,9.934810297,9.755366877,8.518442395,9.553848379,9.571032255,8.998346868,9.468325758,9.90382991,9.414544617,8.687430819,9.923935784,8.728028674,9.206364475,8.694498784,9.869095446,9.674466557,9.141028317,9.161913822,9.903497209,9.840290939,8.727626652,9.65647391,9.181104654,9.336594892,9.294610426,9.579855808,9.365461964,8.830337481,8.586167756,8.737980702
"yfbM",8.578239809,8.334224993,8.92486492,8.586957592,8.774065333,8.749850372,9.126162131,9.168595763,9.34297461,8.414126798,8.322589602,8.521221509,8.845638392,8.390963209,8.758953257,8.872497668,8.35829685,8.301091092,8.805783212,8.665938351,8.820413929,9.016054416,9.127756015,8.772400735,8.299933472,8.921372256,8.018582017,8.626729661,8.388636536,8.933267696,8.729457513,8.532457699,8.479056533,9.037974918,9.114158344,8.133741491,8.722186414,8.504508071,8.62839528,8.529733942,8.385213676,8.592370155,7.912290463,8.206440481,8.375639133
"yfbO",8.700885132,8.746844782,8.537689089,8.269660606,8.464248887,8.135425669,8.94188843,9.374394636,9.104036665,8.432744533,8.232249623,8.825668784,9.151553266,8.660003867,8.479571678,9.160650669,8.801284129,8.737908493,8.883811943,8.712233497,9.543514477,9.656262971,9.545693682,9.34412391,8.152944907,8.446106052,8.855371388,9.08075154,9.51730052,9.786677566,8.08747577,8.585972278,8.733800075,9.28786189,8.981685159,8.436561646,9.363500135,8.695951683,9.025432482,9.117970839,9.507225611,9.225292062,8.284660436,8.117055069,8.317584256
"yfbP",8.78821482,8.918531071,9.354755361,9.600463841,9.150256973,8.604716391,9.817490963,9.317133484,9.249578251,9.356989702,9.381475665,9.340265492,9.592870166,8.209087617,9.576598099,9.912089736,9.333878659,9.436609395,9.685066503,9.649750731,10.40678423,10.01016297,8.486153488,9.487584729,9.522264472,9.638748741,9.135757302,9.311818706,8.526296197,8.135101949,9.385216172,8.814530896,9.638020231,10.11139797,10.14846931,9.18861812,9.513160474,9.522793963,9.474870603,9.111688348,9.671592562,9.445580867,9.074996535,9.318879102,9.231873874
"nuoN",13.16139866,13.20480682,13.28498001,13.29749148,12.83537772,12.52847014,13.04085022,12.65840139,13.20255495,12.8613208,13.245371,12.92682474,13.05990831,12.76087523,13.51774713,14.3622425,13.96322159,13.88240847,14.33539565,14.33111028,13.30039613,13.15317987,13.45614905,13.63697527,13.69486212,13.14849961,13.42849526,13.95749246,13.68467328,12.79961181,13.66872075,13.72077431,13.43667997,14.0708324,13.73517493,13.54399416,13.3920597,14.02777926,13.28762754,13.72834548,13.26209172,13.73944516,13.23019584,13.18847758,13.15033912
"nuoM",12.70491646,13.10439088,12.62593721,12.01262928,11.99613341,11.77523033,13.13537838,12.49340037,13.33304993,12.24690375,12.34531948,12.66666508,13.5036597,12.97588955,13.61992946,14.47875391,13.91773927,13.07005051,14.51171712,14.55462676,13.11389879,13.99984598,14.48182584,14.47508596,12.90803004,13.66736686,12.62761603,13.8743846,14.00765661,14.55908233,13.8706869,13.79275685,13.34073659,13.91018265,13.93131685,12.8918636,14.15230797,13.80259025,14.00131399,14.41465176,14.01413953,14.12938584,12.30320453,12.0332295,12.40387131
"nuoL",14.2625572,13.92236913,13.94301165,14.22123676,14.12862725,13.78026471,13.81066854,13.06007158,13.92885095,13.82412393,14.16073869,12.85951803,13.51237649,13.93216157,14.03435519,14.45402623,13.8994944,14.65932721,14.04792607,14.18428269,14.05303633,14.41640574,14.88616438,14.51872481,14.85413106,14.3349779,14.48393478,14.59463108,14.34640728,14.41940016,14.32028513,14.44794644,14.03749978,14.15198571,13.99774846,14.2939788,14.28353455,14.58370687,14.11155755,14.03413232,13.80991019,14.06969153,13.77873386,13.50783712,13.79668112
"nuoK",14.29914716,13.36336745,14.02187731,14.51269422,14.79764214,14.33376104,14.23875306,14.1408893,14.27318496,14.14467743,13.79744857,12.80300552,14.39613539,15.09584775,14.79978561,15.94443706,15.25515001,15.05087482,14.70207668,14.78234531,14.71413508,14.8615718,14.99975216,15.58745605,14.84154783,15.18339464,15.16722831,14.91456657,15.20767967,14.67317529,14.73675373,15.11575173,14.40766274,14.70309328,14.88403883,15.01732611,14.96045748,15.0099291,15.05815868,14.86133299,14.61494433,14.78824181,14.12064383,13.89023885,13.91896366
"nuoJ",14.33541689,13.74859654,14.27984477,13.88370122,14.59340968,13.98700506,14.6687117,13.60877356,14.01914573,14.02394093,13.42536494,13.14807152,14.2244636,15.14735108,13.84591264,14.68239527,14.76547407,14.81750749,14.45241061,13.86586537,14.27764514,14.17619285,14.90153787,14.43171485,14.21639726,14.45483088,14.63099779,14.2468657,14.84517728,13.83278216,14.67354237,14.6694104,14.3628647,14.50095364,14.18332835,14.82990467,14.57669544,14.65719701,14.58150889,14.49156897,14.39981082,14.5000039,13.68767875,13.58616204,14.10218287
"nuoI",13.29343754,13.11981806,13.51463017,13.15998644,12.57418601,12.34722932,12.87594486,12.46095736,13.26786654,12.30970123,12.77087104,12.39249098,13.39598372,12.98541372,13.90064682,14.1422182,13.68837024,13.91333944,13.94927507,14.05000296,13.58706775,12.46448311,12.21770394,12.95134207,13.61299824,13.37091249,13.36581537,12.86323137,12.57427196,11.87581476,13.43278875,13.59672104,13.42762943,14.22222469,13.92391127,13.61179426,13.31406628,14.01549592,12.90909144,13.04911,13.38099276,13.71612734,12.49278438,13.23704449,13.25366645
"nuoH",14.03562434,14.19623053,14.15806288,15.34260314,14.17258311,13.85744512,13.61466267,13.57597323,13.93398225,13.7870311,14.32735685,13.41819333,14.34949486,14.47990234,15.13475978,15.32011561,15.01230581,15.14977695,14.69049028,14.82140833,14.49123438,13.59889854,13.78758093,13.78718084,15.21518199,13.95356355,14.50450649,14.8865979,14.79932013,13.39166485,14.78596139,14.19103111,14.03034027,14.90672413,14.8024825,14.69895802,14.04233021,14.44919891,14.23396887,13.83121723,13.67146491,14.16386899,14.61609323,14.62771258,14.38686276
"nuoG",13.35576468,13.69767378,13.19400085,13.08949361,12.81083767,12.75037682,13.28553643,13.03089035,13.4497348,13.12051165,12.82886679,12.87116662,14.34896669,14.13003776,14.53808971,14.45857614,14.15748739,13.60695491,14.32743374,14.54275609,13.70981597,13.98048512,13.32283526,14.34909696,13.7010079,13.70377709,13.39557174,14.16568218,14.04686735,14.48301919,14.16246749,14.25356425,14.1201968,14.03016513,14.13955201,13.36853268,13.64031196,14.18756015,14.02575119,14.38350203,13.8657849,14.07356722,13.00353574,12.95262968,12.93095416
"nuoF",13.36620443,13.15815426,13.188965,12.78411143,12.64097054,12.50193778,13.69844091,12.91768681,13.56027522,13.79686449,13.02634826,13.10357041,13.99707594,14.65328207,14.29296685,13.95662349,13.86683162,13.94371475,13.90421176,13.96415996,14.17016868,14.24410092,13.23630733,14.44492989,13.9768755,14.22295302,13.83752663,14.48479952,14.44291184,14.56680838,14.26989338,14.42049781,14.224935,13.99724478,13.76731237,13.63505881,13.74828485,14.41101733,13.80632175,13.55394517,13.76916789,13.80137383,12.52027314,12.35364804,12.66777057
"nuoE",14.19383514,13.37130006,13.86099139,13.33690796,13.7056922,13.25868897,14.77707357,14.12994824,14.18148562,14.95758061,14.15925286,14.33870718,15.21566335,15.61597084,15.21892592,14.96039144,14.97754798,14.58396189,14.99157924,14.83969747,14.94103356,15.29211434,14.2187308,15.82171081,14.36440619,15.14003735,14.65179932,15.49955122,15.18847777,14.89734571,14.79932013,15.14644007,15.06308469,14.8226612,14.87474121,14.21787864,14.90752874,15.06868674,14.82582726,14.96797121,14.75567083,14.75950013,13.36404496,13.11716254,13.59449776
"nuoC",14.30799257,13.78947976,14.25927118,13.85370962,14.65782126,13.82869265,15.32405213,13.921301,14.41453449,15.71419873,14.47396265,14.90561229,15.04636352,15.556623,14.27088861,15.07919503,14.91101231,14.8399679,14.89758104,14.18665491,15.04332152,14.82546414,14.903904,15.52808319,14.41651304,14.81595979,15.0577621,15.97503238,15.08787179,14.27719616,15.201965,15.13976023,14.94744752,14.91033839,14.70393816,15.16693855,15.54429467,14.92106464,15.37752222,15.39649254,15.33228626,15.1504897,13.74568665,13.90435687,14.20117243
"nuoB",15.02293016,14.59353572,15.31782178,15.62443305,15.04273884,14.91033839,13.81889466,13.6921211,14.90153787,15.81522322,15.9170058,15.88477298,15.6795923,15.20199099,15.92888061,15.2354133,15.84463955,15.85851534,15.32658043,15.37899614,15.22795065,15.02861577,15.62389313,14.93972143,15.57107064,15.85450509,15.80453249,15.82491278,15.65233352,13.80306463,14.30661913,15.40614394,14.88207054,15.58935864,15.74644257,15.84042636,15.47001689,15.46013736,15.49525078,15.0738404,15.39416729,15.30818275,14.9969792,15.91193518,15.13426506
"nuoA",15.04154429,14.87602559,15.34444768,15.36648243,15.17245294,15.33816555,14.78074038,14.50053165,14.747745,15.97531535,15.88914821,15.90710256,15.51742807,15.55001567,15.57837223,15.188363,15.96563989,15.46241371,15.21972431,15.13858444,15.18543393,15.12094089,15.74493664,15.07176645,15.66458473,15.36591628,15.66238925,15.78506595,15.22297182,12.82760294,14.88175366,15.13492074,14.40282983,15.31230767,15.51852862,15.52097894,15.24557742,15.02892269,15.4797687,15.00619064,15.06737888,15.13070697,15.52510722,15.92935209,15.59797234
"lrhA",11.06316326,11.71591462,11.69970774,11.38374768,11.16501358,11.15566522,11.02342018,10.80925463,11.67150058,11.31928071,11.44688296,10.88502233,11.17659625,10.94159966,11.53844372,11.28411212,10.9177904,10.95088362,11.0253498,11.23763693,10.04362993,10.46126353,11.52039191,10.63972585,10.80512459,10.83862495,10.61348285,11.11350121,10.80170054,10.68621891,11.54040337,11.10179284,10.72073953,11.04378143,11.01734405,10.59693817,11.44855302,11.41779559,11.3491543,11.51920259,11.42301547,11.75320229,11.4189376,11.19590255,11.31278222
"alaA",11.00740054,10.94757863,11.03444959,11.2736372,11.11511134,11.13559887,10.20206445,10.76477441,11.05425472,12.81271347,12.96859291,12.6039224,11.97465006,12.46549554,12.11377342,11.99755744,11.46739593,11.85917557,11.96742071,12.14136464,11.62821644,12.0742844,12.78955114,11.87913589,11.94730354,12.07935477,11.77915793,11.65238421,12.04350834,11.81703351,11.85188041,11.8751633,11.22618181,11.34770318,11.47135377,11.50671887,11.76627957,11.66557793,11.63038591,11.81055574,11.57017316,11.98010441,11.84193352,11.92341129,11.85672316
"yfbR",9.019398237,8.740628545,9.692304053,9.530632407,9.520929038,8.893356867,9.046297695,9.211182178,9.236089122,10.11558441,9.951300013,10.06409953,9.861250856,9.854375119,9.902809231,9.821431786,9.034994859,9.838059166,9.934971636,10.02863642,9.176723976,10.1546422,10.49372082,9.857476873,9.749283582,9.483905863,9.762491251,9.958050716,9.990490723,9.688321955,10.07351569,9.526947777,9.940957187,10.22947631,9.905592227,8.585234551,9.848981257,9.448300227,9.966432336,9.595195305,10.05903667,9.822919919,9.442935132,10.08179575,9.655599566
"yfbS",11.11776368,10.33254064,10.59965981,10.56480467,10.98078275,11.6461262,11.75000635,11.61137835,10.79976029,10.56178006,10.35854696,10.63893782,9.92715668,10.42924987,9.635412428,10.01546106,10.16463375,10.35158696,9.891978697,9.834888119,11.33012089,9.812689196,10.96732055,10.2722006,10.23353813,9.682715819,10.33295325,9.957083851,10.46028009,11.39593182,9.666972049,10.44790664,10.17011361,9.857654137,9.428388305,10.20223689,10.40821796,9.57944174,10.14083323,10.19693876,10.09042296,10.2663791,10.58821855,10.19534012,10.68586678
"hxpA",11.19051082,12.05911058,11.96255248,11.54841507,11.51418895,10.86473446,11.59618293,11.73565865,11.98757247,11.79406122,12.31191619,11.6558917,11.74065424,11.20081438,11.75531357,11.40270741,11.77758621,10.59398342,11.545487,11.01131711,8.87578351,11.32473995,10.95976738,10.63404828,10.64857866,11.15702757,10.52306093,10.48162873,11.1342687,9.121679023,9.21567568,10.51244143,9.951202699,10.75503075,10.65501306,10.37459243,10.15621419,10.44856874,10.45339778,10.54679626,10.36778285,10.72057199,10.53790523,10.30479682,10.80500479
"yfbU",12.6831832,13.33654686,12.95832321,12.65305868,12.48987808,12.93522233,13.38077567,13.30788718,13.19726106,13.34643614,13.47444576,13.39711945,13.23024195,12.5379258,12.95495689,12.1848941,13.09711803,12.0017018,12.50854689,12.07102668,11.70137313,12.09191526,12.86366734,11.56723976,12.22553063,12.29717271,11.91844761,11.86109172,11.37102997,8.363355438,11.1895552,11.61228085,10.71418115,11.63740471,11.74907541,11.58861303,11.69185987,11.38311526,12.01850561,11.46297488,11.63264803,11.62248325,12.0671709,11.30607719,11.90741475
"yfbV",11.77039181,12.11489148,11.85780482,11.98777934,11.70194223,11.87200612,10.84070619,11.14066662,11.51355034,11.94845015,12.03232441,10.53334871,11.27137197,11.1973448,11.4261446,11.25794108,11.42196286,11.51627973,11.31710348,11.46442711,11.19174849,11.54725451,12.42239841,11.47083042,11.88040319,11.84377882,11.86118932,11.75558411,11.80561435,11.22224881,11.78851645,11.55410852,10.55737414,11.13945264,11.0566179,11.52198243,11.38357119,11.58431104,11.51426951,11.2250034,11.2761698,11.53795947,11.93694062,11.43866269,11.67923521
"ackA",15.8864471,15.87667819,15.6302418,15.34608836,15.91990357,15.97420109,13.82769043,15.98599703,15.92600654,15.48958037,15.22971305,15.75372214,14.90115686,15.12765355,15.06413294,14.78021594,14.45035477,14.98351874,14.21271459,14.69736768,14.81657073,14.67907148,15.26281659,14.47115502,14.89075303,14.85463417,14.69069124,14.81317508,14.4327762,14.64394788,15.32624539,14.7112462,14.12210121,13.93254279,14.20096085,15.17414754,15.43213434,14.7498996,14.99772444,15.17383318,14.84968839,15.0064161,15.76321404,15.84766381,15.94928543
"pta",14.68523979,14.43402166,14.4387191,13.864961,14.26731974,14.40852921,14.51583622,15.02403177,14.9165485,14.14601844,14.05775268,14.85682177,13.91772915,14.79464013,14.14312224,14.24369923,13.80114537,13.99061921,13.94498411,14.19080692,14.28297278,14.33713184,15.01961893,14.39765146,13.91096088,14.16951076,13.8485084,14.32493936,14.54005355,14.50351228,14.41802837,14.36128534,13.86439487,13.94080781,14.00140359,13.83385367,14.63958344,14.34161103,14.46815031,14.59347903,14.30095456,14.56349912,14.14674795,14.11289314,14.17245888
"yfcC",10.80419273,10.71207424,10.86348609,10.0219295,10.5433214,10.71092669,11.32295424,10.90011202,11.33803514,10.22632067,9.316602906,10.79022703,11.36146256,10.93950224,10.86066471,11.30576898,10.69040427,10.08178537,11.21973512,10.92228117,9.852548075,11.14419567,11.56680831,11.22727691,9.78269421,10.44693174,9.931468192,10.56971101,10.93680333,12.04851213,9.950107746,10.90583333,10.2668943,11.59023709,11.11837221,9.872810209,11.86788734,10.99318127,11.43469733,11.84660007,11.27319344,11.60970981,10.23899001,10.21910008,10.37767281
"yfcE",12.07537315,12.02281488,11.89058424,12.55989038,12.2796305,11.99824215,12.00959742,11.92324094,11.56155634,12.09521169,12.38417764,11.91017475,11.99254946,11.46564461,12.36041209,12.12506963,12.43907391,12.62460984,12.1638376,12.50196371,11.98028706,11.49050523,11.60799395,11.6615502,12.76999752,11.56679744,12.54150778,12.45970153,12.92747198,11.26582245,12.08177786,12.01791603,12.34370715,12.29818882,12.3802491,12.80194092,11.98619017,12.09151279,12.3759267,11.79632523,11.92131321,11.89966278,12.55098541,12.50034042,12.62946797
"yfcF",9.437575237,9.547596943,9.221701188,9.9796535,9.79333239,9.562220668,9.614436213,9.253393243,9.394229136,9.939995084,10.11345644,9.152959307,9.873615718,9.66329613,9.711977434,9.715777142,9.686793751,9.870509451,9.779799654,9.906102697,9.115897882,9.056295453,8.782100853,9.703361637,9.623141106,9.172479125,9.440123255,9.41763117,9.132689352,9.676667056,9.763094333,9.216526868,9.70090217,9.152807073,9.242196928,9.317954954,8.977182233,9.452738483,9.218403202,9.299209957,9.116920177,9.615469519,9.66751317,9.526855843,9.643168834
"yfcG",9.48962114,8.81282956,8.402458458,8.416826365,8.907030206,9.212689051,9.107242768,8.938374503,8.805077919,9.328069544,9.202976661,7.95802043,9.730175332,9.667007377,9.516672675,9.605726318,9.338557381,9.755639519,9.428820803,9.827812005,9.663155174,9.454632304,9.326048412,9.589747882,9.482120674,9.55586766,9.094813189,9.607885981,10.65972743,9.984544821,9.536094237,9.378158826,9.622453942,9.073397705,8.929590767,9.200023474,8.906289571,9.508390211,8.934540471,8.716471343,8.977279207,8.927538467,8.80573793,8.097845498,8.821387213
"folX",10.67910959,9.867583162,11.01600347,10.68365869,11.08792622,10.26009368,12.09055393,11.91201554,11.32564736,11.44896981,11.1272141,11.09884248,11.82559965,11.8496698,11.61894315,11.93839575,11.8010613,11.95569904,12.5323676,12.10045635,11.8237535,12.36872874,11.90614198,12.79921693,11.66128571,12.10485925,12.04359812,12.26377083,12.02118669,11.56317373,12.40892699,12.16979156,12.06988477,11.84991973,12.22723048,11.60719748,11.92971273,12.07530858,12.25122213,12.11895208,12.38734673,12.18462511,10.93365193,11.20105301,11.22076944
"yfcH",10.23696785,9.914937882,10.9705197,10.37947054,11.06316304,9.83096339,12.31535723,10.90708158,11.18045717,10.96349168,10.36399728,10.57509101,10.81350543,11.07675905,10.46115815,10.76142961,10.58044265,11.1018157,11.50078376,10.68901137,10.61347715,10.60762671,10.7247935,11.12666247,10.69159848,10.18375674,11.27774943,10.82532285,11.07018446,9.675053573,11.10570041,11.08533826,10.91669451,10.99114758,10.79124481,11.32274861,11.53235864,10.80212372,11.23897659,11.28634025,11.72599979,11.70650588,10.61038976,10.72660558,10.96847082
