"","0","7200","14400","21600","28800","0 | 1","7200 | 1","14400 | 1","21600 | 1","28800 | 1","0 | 2","7200 | 2","14400 | 2","21600 | 2","28800 | 2"
"manZ",1116.90351733113,1380.77701616979,1061.69132930178,918.638726218389,1030.55488769375,1935.16375751158,1530.43725181503,1547.41960292653,1175.22334166498,1264.81824632081,1213.09990218278,1247.38836324114,1095.06732162226,1092.97429787837,984.141227722026
"ttcA",1659.57988402093,1951.98848910316,1608.0480266841,1503.88997752635,1560.53189629066,437.286286706063,434.050786457052,485.670601534221,471.913550398236,486.337460406912,605.666139582289,618.694946567732,596.875110128533,561.995924859601,584.082334874155
"surA",2153.89978276726,2545.83764104172,2586.50049086885,2368.49780570982,2600.35395850193,3130.94115843121,2973.64899793492,2850.89096941155,3039.32511057101,2937.35290147729,1999.08808912066,2269.91776987336,1903.84555129527,2239.81259224008,2152.38741326886
"sibA",34.8915891988171,31.8247311407498,25.812605984101,28.3169825440075,25.6907556824513,20.9538061983248,22.340039692367,25.6458512738714,25.7920884075388,22.2584832039435,29.5573335361978,26.6798328147165,26.8215692614909,27.6376914364798,27.1285351140465
"ndh",2709.37298491789,2799.19971991901,2551.71275595157,2184.26048432225,2399.59030098712,2303.7216874122,1908.42954356208,1641.72169893242,1423.67996703917,1321.16613521686,2578.72170338643,2404.07776749888,1828.49694382119,1880.25389481435,1572.50749711298
"mepK",2279.52078716995,3117.64596109582,2415.06007259612,2326.5632605956,2065.96024851971,2415.27724935302,3861.44390972472,3212.61058387579,3329.27724424167,3036.38835846439,2482.97790795393,2287.99209137835,2020.44391594314,2286.07696496328,2280.56537192611
"yqgB",2849.62509252906,3153.80791705616,3074.2257815707,2880.78278886877,2423.43926242745,3784.58393937423,2708.67463009575,2874.03345469497,2344.21032445405,2311.97132643845,2619.08244670883,2380.77639135068,2021.60481467643,2050.36924710349,1775.96419420904
"rsmI",515.17277033039,587.545081645908,510.929315449486,475.789009713419,390.832806238775,688.790725074072,1130.15307642906,1236.03496543779,1470.96703479141,1624.95115842627,572.004748750779,1025.80334818355,1088.61151778753,1325.14097180268,1408.98575443472
"msyB",136.71009228034,167.832814222162,125.339925543485,131.237070865925,147.911084986784,132.304737536837,301.809971995826,255.163292793097,369.73512385291,315.264605130161,215.681492382671,250.478009744324,312.419572451678,309.032860144208,311.750936134172
"nth",254.059672165115,349.636014240692,280.78178338409,317.785783425183,331.198692458971,258.832806288376,269.777250672296,245.166139603196,301.499472964009,299.332806117746,324.684802759252,258.058271212303,256.277250614994,292.961633653045,300.985872715451
"pitA",2161.27782143662,2288.84158596254,2490.10259703268,2399.30696316665,2165.90124659218,2102.55779148147,1354.81587366049,1706.99475483972,1425.48639029437,1668.25674321152,1307.62992208923,1352.8591136856,1164.12887060724,1231.66613879727,1179.11058085971
"ybjP",142.087302991304,171.667052748936,151.687520381613,135.740864574404,191.050000467443,278.273013726826,468.966320828965,359.379234541876,548.627083219512,429.998994491746,178.491453403075,255.45100174189,232.558598326658,350.277250727332,380.973474101845
"paeA",498.270038279524,508.282646246364,470.513281420964,478.141920995727,268.09785027757,489.596361748936,461.974422844947,473.562106576864,547.664043456032,492.700076695487,543.462004031281,568.949646203238,530.621827929757,577.007089226826,553.443857036562
"yhbO",28.1523601413709,27.1265227397628,31.3238794763093,28.4137505416176,29.7022316385188,34.4659929211511,29.0159763416775,28.9204951323691,32.9711743050625,31.6005633992403,27.7948950971938,27.5164551028434,29.6703167808673,25.6406340371895,19.5419325374523
"wbbI",1955.59115509725,2457.45773668957,2241.85505539004,2053.31876649396,1872.88836003978,1704.77170745853,1607.13253170813,1420.38878593088,1476.04045737534,1368.38531357783,1379.08670642869,1110.93474371532,1188.91585726809,998.120886768329,890.565675648091
"rplO",14773.25407301,16038.3578174344,16578.6951331389,16356.4546526858,16451.3850521572,20523.0858450614,19253.2930162288,19783.9995284031,17735.3981757955,18934.0240592172,14531.9438903446,15862.94394646,14314.8474946194,15719.4344157064,14851.1383666349
"dsbC",1796.6814404683,1874.26274866649,1837.22585970635,1680.75928020261,1606.23578350624,1896.29970376735,1708.3029861487,1446.76415096115,1516.62893772602,1543.18052884277,1842.59948553439,1872.81872656825,1636.72169018286,1600.20250076287,1559.33410545718
"yjjP",42.4225607593551,41.0155518659196,50.1851487618449,33.3836243561656,51.3735875071829,126.771615660437,112.850248643112,106.134482077736,111.840421516582,95.357230731382,81.5404453323337,89.8261986678246,77.8807038273776,84.8520867502705,78.7378597703815
"efeO",750.854877704747,936.826170328194,1891.78351640504,2383.57109150967,2864.32112525031,372.574450801601,272.232781816024,396.037115556753,783.915915035991,1161.27821971637,478.943917314908,364.757015741201,617.04195767794,889.440099274787,1088.97009472613
"adeP",302.423942899019,435.024313443968,409.380415735768,369.913543747863,390.797161145861,476.08250046989,310.555028320483,288.666139632961,260.316179769224,296.59272176564,373.037634189575,276.414509466773,260.007801400251,266.496544624913,258.908500958758
"pstS",1812.40090372094,1561.85230762038,1416.11285687267,1397.29722517967,892.777250463493,1807.327662006,1614.08747294866,1135.77881337473,981.244499183723,891.575426175839,2888.53642076171,2621.62390903893,1772.35726399394,1266.55720185649,1319.73886654882
"aqpZ",114.438160611852,101.699756942296,110.341402658817,109.34249352067,97.0458255311804,95.6369870531382,81.9454418113654,81.4118752876105,81.2269705861037,77.9879232008128,124.820354763274,85.2441435335661,99.5207889257966,93.4821966540864,86.258887839494
"yihL",131.389227605122,105.564345679557,101.161903259462,112.169283703788,89.7777530535246,96.8314414014989,94.642821306094,71.7770761082748,81.2823628922683,79.6504924321242,155.854810976444,136.403811349457,123.036798689061,113.337378963304,130.021589505389
"dadX",544.047329787728,567.408936685706,619.760527719355,588.800119919541,607.399420983153,1487.22169948585,1215.90228745559,1111.94806397984,995.232770964193,1026.76231799972,1058.28637359671,1188.87747984508,923.57445169397,992.077614471016,920.065584881716
"pck",3375.50736171239,3236.38868913774,3342.1105727641,3191.83281216199,3246.43016480771,4526.33280702881,3576.00844942452,3546.27725973892,3457.67194272522,3462.05502651728,4170.77725438513,3981.71029338677,3659.9994845707,3620.5612948105,3487.96761563345
"speE",3226.95563927673,3538.99946909859,3450.40603685769,3247.72168484526,3049.22300414236,4879.74299170472,4154.99743200294,4110.14848803443,4336.39256024943,3964.64416075981,3002.19528867181,3439.1709166585,2923.77725523747,2926.81274306301,2783.60004401838
"agaS",29.7072065320377,20.3822795198444,26.075803038509,30.5987523334498,28.2947486203877,39.5198387419045,28.6582867926048,33.9034333449082,36.035399037859,26.5966049001504,33.5259855042182,32.8214862831689,29.2060142978398,26.3373910328498,24.234303860016
"ybjH",67.8547117016802,54.4764432045901,56.596422537267,59.5553235574676,47.6606719970072,85.9174673205462,140.277541396011,118.379528541348,144.123646598145,118.780800227646,75.1447668015222,68.1869089985432,76.7282814045165,103.658546479603,94.8442442960414
"argG",951.91187544089,698.706526461729,743.49947276508,683.922860109133,642.123837279034,682.173734402668,593.097728003393,579.610583881485,544.610584051064,437.333435824683,1019.6597410772,892.680181119793,860.306303936455,740.958654934139,651.532880505243
"tatE",2106.13529414305,2589.11058320791,1672.0415114092,1694.38266598356,2073.3517942987,1067.1458931047,2084.08701633321,1408.81131877843,1955.97903279378,1142.42531644744,3805.17030658876,3260.73146813223,2880.99903115675,2212.36009539599,2614.13782335613
"emrE",111.425641064635,172.853623661325,116.444624507916,102.455901903668,103.870203587083,123.035183788154,137.666540068847,96.9877092835474,110.380517021089,106.449677811235,94.4761546810701,72.9178444560573,76.3891947819573,67.6254148918557,93.0280211158955
"dgt",182.970637612938,198.167412934341,181.068192242352,197.255849106858,190.93328202908,294.047634623281,364.780249562785,296.155311365846,350.139340718773,340.527730246323,211.555028408219,233.112365602203,264.651582600018,264.326922479776,305.648811067504
"ynfF",221.917332636925,167.832814222162,171.791790605899,141.469623288865,140.431316058083,235.954499863904,213.072722592911,194.452607175858,198.337525175474,191.344672737471,189.742488588175,202.103374607938,164.544077194473,166.194500866591,154.685924515263
"ydhW",27.5006089559983,27.2617106726325,30.5462684452097,27.8224124181629,29.8416302676318,41.7500657644411,41.5481702476012,36.0554951115016,39.7815226855243,41.7500657644411,45.3974248358479,34.1356650399208,44.4085548945386,30.5892477181938,17.9107822001161
"ccmF",114.227640482566,112.758071296007,115.139201502742,125.180817170559,112.416160785057,147.679888231781,122.724062530166,116.004082709572,121.657540666522,167.068297197008,118.225743709518,115.750141748774,110.301893425509,118.850641164954,104.640078861206
"cheY",520.669175127226,506.172025741619,501.605137414453,510.820286665895,614.539549544736,103.865995355884,115.658233880836,96.2508376435639,94.9949506149047,91.6160959957314,132.734502143636,119.876008976975,117.079156115707,116.45813838726,99.0720969997233
"hokE",68.5736487593303,57.4992367655933,62.6288127925075,62.7567762778184,63.9660617802178,34.7120726350797,46.8624935229444,36.4637598232665,39.8756285002172,44.4189190281775,105.998781920259,80.7041142477269,84.8852428222234,76.2005618988017,79.4962921520444
"rihB",38.3926383292771,32.2997741483796,36.4483780739907,33.6510234035137,38.8652646209119,31.8341600534224,28.9116948643812,31.1476678747365,32.7879794117732,25.3611882734362,35.4187658541121,35.5476511444379,40.1565197397942,30.8287589495766,30.9671832609269
"rclB",10.5858621045276,12.9944339870441,9.74074644511566,7.61521267838645,10.6025388486869,13.1545763828958,13.8586061936915,9.97198963308897,10.0641082012156,10.6868111595574,13.0207562766393,8.71554183623608,9.10193607524551,7.34065269412783,9.43653014124442
"clpB",2716.49946963145,2480.64918936884,2566.40353721084,2899.55546457192,3941.3907221194,2992.23162194389,3437.38835311928,4020.77725532556,4670.11059462785,5174.44390549492,2507.34051052669,2667.21531870412,3717.94390958731,4697.97844911842,5274.15033792687
"yrfG",1693.90215824678,1715.57907590956,1674.07269319209,1647.75709820858,1755.92155594008,1684.58867839714,2074.88200521778,2165.38836213921,2824.45468655985,2466.72169654693,2117.89474968824,2499.32954011764,2722.04454361463,2762.60510801584,2942.10589702847
"ydhQ",805.272216406596,760.421349360119,772.094111576172,851.353346797199,900.611763129034,394.638289748982,480.06882093734,389.516089283059,452.448805962931,437.072445356528,718.523914394642,612.166139655012,619.076270542786,632.622904835965,626.106600864991
"yjhD",62.3403260759674,97.1827359109432,50.2678823375057,52.9689543559915,45.8288449815077,47.8654549244124,82.5615589918236,55.6985365542145,86.4651283725186,70.9593126561343,59.1993067809772,63.3470819150456,63.5523391545943,62.9495516299144,64.8953012755582
"yibH",35.9656455185072,29.6682906362385,32.905574703998,37.3377142274654,27.6255937268391,37.0307237103862,49.4719630248987,46.8080537235749,44.5253279999513,45.0459448277827,35.6977919625744,40.3845242016596,34.3097167879251,36.8874110334862,37.6750669386228
"fdhE",1452.16947790869,1350.54156840973,1314.22852903356,1283.45332017026,1334.05502645728,1176.82304658947,1306.26537250145,1254.81121217826,1054.69774085936,1143.82963184607,1577.34328521813,1650.81396202846,1571.76376228556,1530.43801560437,1520.76161745479
"yrbG",243.67393960396,325.103821419006,276.404597811827,240.280595123106,212.139893648302,280.023357105872,295.597558231609,249.751801115371,252.492339393691,266.704128994812,240.980709976254,227.294549395062,174.783181008407,192.551896832943,207.664090049254
"yfcZ",288.262480826456,389.629987739141,282.832806203469,265.106095538822,431.153950288705,143.862622160648,308.296979143136,180.278431259201,220.219005414272,193.298742776155,318.69294679436,257.333495017305,249.210042833365,221.55816121017,240.335581340373
"groS",9426.47855943589,10058.366939308,9380.57478659374,10462.2842368051,11560.6098898099,8764.59219198021,10741.9942953706,10615.7439630795,13255.5105706804,12779.6785688464,10876.8929465476,10575.521523378,11717.6496530691,12837.9438884937,14323.8932345473
"ygcP",107.922945078152,89.5228220903274,86.9817844987311,73.2876667475231,88.5567960001143,79.6728591242496,67.7973581945473,84.0617744280493,83.1501368606356,70.3507931160802,99.134773008814,84.7505792707587,76.3891947819573,88.4743543884964,98.2890913287296
"lapC",588.83686824602,724.33751083557,689.137968684636,615.984703809577,586.128023182921,940.287429666601,800.485145578713,762.706142811398,902.059146223385,936.318828954995,742.872166076792,850.158159900776,762.737631433057,899.212452348376,842.861009798884
"crr",2897.27660311555,3049.83498353253,2633.21697887587,2428.37403961125,2837.7427985832,3003.99946380019,3159.0689052731,3017.3749566382,2725.33280398848,2728.32550282821,3915.97901909543,3546.28716586385,3259.82919878164,3086.53911696585,3115.66433890596
"sulA",316.755516101092,374.692003901721,324.888361816226,321.038984160247,401.229802489678,385.174035108273,422.896148808613,320.499472914469,407.09353410256,360.640722833685,508.884522211135,400.394756280932,388.468294175497,399.166139616242,416.557966249805
"elfD",10.7340662547323,9.93406380487258,9.33341813209221,9.81427285797012,9.46526053354975,12.1753456083675,9.8102385563436,11.9316481338465,11.2512821085753,11.3680156366339,12.2403047626184,10.2353741687892,9.01653016277036,9.02175947789012,9.37783693365071
"upp",4925.0089466576,6020.68043954646,5601.2427162975,5609.63959886426,5207.64770932079,3074.76598857066,4200.88835738734,3731.39705753537,4279.68948609999,3753.6326185067,4713.99946658079,4670.98429787448,4281.27724912555,4229.66785117931,4104.35549860929
"dsrB",136.507371345486,193.41910995534,138.287160396926,138.445887862213,134.34287113795,113.833414795533,136.222164034791,101.407503557889,136.055457842557,104.439440442522,162.579110299149,123.409018964758,127.435611365857,135.299990519573,141.238376631223
"yjcF",8.61596397673366,10.4485403260748,9.96434755188847,8.89189101603547,14.0233598863849,12.4362108406046,8.91441101783412,12.5929776748244,14.0010061428852,9.94550736989357,10.3643822808583,9.86037869214795,9.95831023549987,11.1067292801918,9.55125460635419
"ygjK",29.8961199261834,36.4695603600187,35.6309371989283,34.4946817964269,37.1796038690774,32.5813564432678,33.0612346954139,32.0058981724254,38.9348445470548,35.7277126516447,37.6642411907057,32.8278608944406,34.135394618966,28.4185503801676,26.7431971154591
